6602371382	260	
6602372408	262	
6602373168	375	
6602373240	376	
6602373723	4	
6602374769	377	
6602374862	4	
6602377924	378	
6602378121	4	
6602379243	4	
6602379517	379	
6602380989	4	
6602381067	4	
6602381096	4	
6602386672	4	
6602386903	4	
6602388133	4	
6602388242	380	
6602391153	4	
6602392852	4	
6602394755	4	
6602397379	4	
6602406061	381	
6602406736	115	
6602407792	354	
6602410104	4	
6602416665	312	
6602417127	4	
6602421123	4	
6602421258	4	
6602426705	382	
6602427357	4	
6602428724	4	
6602430305	4	
6602430739	4	
6602433430	383	
6602436031	4	
6602438973	4	
6602439201	4	
6602440963	337	
6602442106	384	
6602442243	4	
6602442323	385	
6602442445	4	
6602443794	4	
6602444018	386	
6602444308	99	
6602449371	4	
6602450465	6	
6602452037	4	
6602452759	203	
6602454818	4	
6602456354	4	
6602456738	387	
6602457772	388	
6602458884	4	
6602460090	4	
6602461129	389	
6602461916	4	
6602463167	4	
6602465943	390	
6602468047	391	
6602468291	4	
6602468352	4	
6602472884	4	
6602476313	341	
6602476851	4	
6602477870	392	
6602478264	4	
6602483151	4	
6602483952	4	
6602486924	140	
6602488309	4	
6602488310	4	
6602491016	4	
6602493276	4	
6602496356	4	
6602497268	142	
6602501122	4	
6602502392	4	
6602503690	393	
6602504265	33	
6602505266	394	
6602505866	4	
6602510102	204	
6602510460	4	
6602512546	200	
6602514569	395	
6602515284	4	
6602517389	396	
6602519476	28	
6602520301	397	
6602520945	271	
6602521471	13	
6602522882	184	
6602525539	4	
6602528424	4	
6602531136	29	
6602533972	4	
6602534031	398	
6602536292	4	
6602536293	4	
6602536928	367	
6602537570	399	
6602538061	4	
6602539391	277	
6602540690	38	
6602543100	172	
6602547421	4	
6602547888	4	
6602547982	400	
6602551499	44	
6602551855	4	
6602554536	401	
6602556222	4	
6602556891	402	
6602557741	403	
6602559978	404	
6602560356	4	
6602560952	405	
6602562175	4	
6602563628	4	
6602564073	4	
6602565410	406	
6602565528	4	
6602568246	407	
6602572241	394	
6602572467	4	
6602573069	4	
6602574746	4	
6602574921	408	
6602576519	4	
6602578184	4	
6602584866	409	
6602585167	285	
6602585763	4	
6602588950	4	
6602591797	410	
6602593064	4	
6602593802	4	
6602593938	4	
6602594984	4	
6602595643	145	
6602596374	4	
6602596737	4	
6602603040	4	
6602606862	171	
6602608388	4	
6602609700	117	
6602611020	411	
6602611784	115	
6602613145	35	
6602613305	29	
6602616474	4	
6602617065	412	
6602617527	4	
6602618017	24	
6602618327	413	
6602618990	414	
6602627050	4	
6602628157	4	
6602629867	415	
6602631398	4	
6602633439	394	
6602634630	4	
6602634709	4	
6602636260	4	
6602636534	4	
6602636800	4	
6602636980	416	
6602637157	4	
6602637288	12	
6602639950	417	
6602641883	418	
6602641966	4	
6602642920	419	
6602648271	4	
6602648962	420	
6602650600	4	
6602651849	357	
6602651923	4	
6602652760	421	
6602653415	4	
6602656101	218	
6602660269	189	
6602660290	371	
6602661721	4	
6602664263	4	
6602666626	4	
6602670621	377	
6602672720	4	
6602673104	4	
6602673116	291	
6602674190	422	
6602675695	4	
6602676294	220	
6602677166	4	
6602677602	27	
6602678322	4	
6602680734	4	
6602683996	4	
6602684697	4	
6602688042	4	
6602689004	4	
6602690193	4	
6602690852	266	
6602692138	174	
6602692940	423	
6602693037	4	
6602696382	424	
6602696386	4	
6602697393	89	
6602697491	4	
6602699097	4	
6602700811	280	
6602700828	209	
6602703134	337	
6602703386	425	
6602705684	4	
6602705733	4	
6602705822	426	
6602706305	4	
6602707246	313	
6602709115	29	
6602709662	4	
6602710440	427	
6602710836	4	
6602711336	210	
6602711557	4	
6602711901	4	
6602712261	4	
6602714215	428	
6602715182	4	
6602719514	429	
6602720910	4	
6602724137	430	
6602725222	4	
6602725733	431	
6602727096	4	
6602728293	432	
6602728307	4	
6602734868	433	
6602740028	434	
6602741019	4	
6602743268	435	
6602743943	29	
6602749969	436	
6602750258	4	
6602750910	437	
6602751441	155	
6602751605	4	
6602752617	4	
6602753649	4	
6602753869	4	
6602755067	4	
6602756246	438	
6602757087	439	
6602758208	4	
6602758421	4	
6602758875	440	
6602759045	4	
6602759193	4	
6602764454	441	
6602769408	4	
6602770895	4	
6602773067	4	
6602776721	4	
6602776873	56	
6602777526	442	
6602778918	443	
6602778939	4	
6602779637	444	
6602779869	4	
6602780201	445	
6602780858	4	
6602781743	4	
6602786140	4	
6602786401	4	
6602786694	4	
6602787617	4	
6602788110	4	
6602788466	446	
6602789062	71	
6602790508	4	
6602791277	237	
6602791314	271	
6602791831	447	
6602796501	165	
6602798704	448	
6602799648	4	
6602802612	148	
6602803998	4	
6602806360	449	
6602807196	4	
6602807690	450	
6602807808	4	
6602813700	4	
6602813887	4	
6602815785	261	
6602817678	4	
6602818088	4	
6602821324	4	
6602821815	368	
6602821900	451	
6602825230	452	
6602825973	4	
6602828028	453	
6602828677	454	
6602829379	4	
6602831547	4	
6602832772	36	
6602840280	4	
6602842384	4	
6602842677	455	
6602843189	456	
6602845647	12	
6602847544	4	
6602848261	223	
6602848496	73	
6602848770	193	
6602849523	457	
6602850610	89	
6602853696	85	
6602854816	22	
6602855202	4	
6602855342	4	
6602856311	420	
6602859098	458	
6602861455	119	
6602862288	180	
6602862655	4	
6602865658	445	
6602866337	4	
6602867322	280	
6602867509	459	
6602868956	424	
6602869267	460	
6602870518	4	
6602871971	303	
6602872227	4	
6602873868	4	
6602875422	219	
6602876309	461	
6602878671	4	
6602879808	462	
6602879821	4	
6602881119	463	
6602881303	4	
6602881566	4	
6602881573	464	
6602881667	4	
6602882057	115	
6602882496	4	
6602885655	4	
6602886246	465	
6602888006	4	
6602889563	264	
6602893767	4	
6602896598	466	
6602896947	4	
6602900639	4	
6602901654	4	
6602902051	467	
6602908481	468	
6602909224	409	
6602909483	4	
6602909858	469	
6602909992	337	
6602912063	470	
6602912525	4	
6602914252	4	
6602915566	471	
6602916979	4	
6602918429	182	
6602923037	472	
6602923547	4	
6602925315	4	
6602926054	221	
6602926727	473	
6602927314	12	
6602927522	474	
6602927849	4	
6602929206	4	
6602930166	475	
6602930576	337	
6602930832	476	
6602931047	477	
6602932112	478	
6602933265	4	
6602936494	479	
6602938212	142	
6602938427	4	
6602940148	4	
6602942316	4	
6602942806	300	
6602944455	4	
6602944867	480	
6602945824	51	
6602948854	4	
6602952392	159	
6602952669	4	
6602954212	4	
6602956195	4	
6602956688	4	
6602956749	4	
6602962619	4	
6602963974	4	
6602964573	424	
6602968088	481	
6602969836	4	
6602970506	424	
6602976119	221	
6602976306	129	
6602976859	4	
6602977200	482	
6602978266	66	
6602980864	4	
6602981917	4	
6602983916	55	
6602984105	4	
6602985805	4	
6602985929	4	
6602986375	4	
6602986823	4	
6602994286	38	
6602994455	445	
6602994556	483	
6602995332	4	
6602996290	4	
6602997964	4	
6602998484	484	
6602999699	4	
6603000615	485	
6603002573	204	
6603002658	472	
6603003047	486	
6603004631	4	
6603008172	4	
6603011567	96	
6603012219	4	
6603013463	487	
6603015891	4	
6603017352	4	
6603020908	4	
6603021657	488	
6603023312	489	
6603027317	4	
6603031211	490	
6603031758	4	
6603032329	4	
6603034628	4	
6603035273	4	
6603037195	491	
6603038239	4	
6603039413	4	
6603039792	332	
6603039808	4	
6603040004	4	
6603047099	4	
6603047231	492	
6603047406	126	
6603047444	4	
6603049619	493	
6603050495	494	
6603050674	4	
6603052705	4	
6603053017	4	
6603054447	4	
6603054613	4	
6603058310	4	
6603058793	4	
6603059328	495	
6603060595	29	
6603062919	4	
6603063530	496	
6603063566	35	
6603064621	4	
6603065307	4	
6603066149	4	
6603067016	497	
6603069089	4	
6603069100	4	
6603070577	4	
6603071623	4	
6603074729	204	
6603075196	302	
6603075473	4	
6603076837	4	
6603077181	498	
6603081203	36	
6603081471	4	
6603083032	499	
6603083733	500	
6603084186	77	
6603085304	117	
6603086026	4	
6603087588	4	
6603088059	4	
6603093998	4	
6603094221	4	
6603094685	4	
6603094780	4	
6603098186	4	
6603099352	248	
6603103668	4	
6603103943	4	
6603105142	4	
6603106530	501	
6603107804	502	
6603109276	4	
6603111229	4	
6603111514	24	
6603111613	4	
6603116027	35	
6603118038	51	
6603119767	4	
6603120874	217	
6603121650	4	
6603125625	4	
6603126251	4	
6603128707	4	
6603132117	4	
6603132724	24	
6603133292	4	
6603133894	161	
6603134765	4	
6603135458	4	
6603136898	4	
6603139986	4	
6603140193	29	
6603141763	96	
6603143582	503	
6603143583	307	
6603143744	4	
6603145115	504	
6603149013	35	
6603150110	118	
6603153378	4	
6603153709	12	
6603155034	367	
6603157725	4	
6603162770	505	
6603163109	4	
6603163913	4	
6603164450	506	
6603165144	507	
6603165348	4	
6603166792	4	
6603169307	4	
6603169499	508	
6603169789	441	
6603170177	4	
6603171063	110	
6603171119	4	
6603171266	509	
6603174360	510	
6603174616	4	
6603176757	4	
6603178269	4	
6603178991	4	
6603180024	432	
6603180651	50	
6603182729	4	
6603183133	4	
6603184800	4	
6603186437	511	
6603186720	4	
6603188293	512	
6603189955	260	
6603190522	4	
6603190763	4	
6603191826	27	
6603192479	4	
6603195237	316	
6603196519	4	
6603196676	29	
6603197425	204	
6603198105	4	
6603201787	513	
6603204386	514	
6603204773	4	
6603204944	515	
6603205996	516	
6603208102	303	
6603211101	517	
6603214715	142	
